x Normal 1 ,y Normal 1 ,z Normal 1 ,i Normal 1 , x Normal 2,y Normal 2,z Normal 2 ,i Normal 2, x Normal 3,y Normal 3,z Normal 3 ,i Normal 3
-4,20,16,0,-10,-48,9,4,-5,-14,20,228
7,26,43,0,13,22,33,0,5,-40,38,294
-4,-47,15,0,-8,-49,26,0,-6,16,22,344
5,30,45,7,10,23,28,0,-8,-5,22,365
-3,-11,22,73,-5,-43,43,0,8,-24,34,378
2,-18,33,121,6,8,15,0,-11,0,23,373
-1,8,51,175,1,29,39,0,-1,-33,35,369
-7,-31,10,249,-7,-56,37,0,4,4,35,349
10,1,24,322,10,34,20,0,-10,7,22,276
1,18,36,357,-9,-48,39,0,8,-29,33,209
-1,-32,16,369,10,20,17,0,-7,-4,26,139
9,8,37,377,-6,-30,38,0,7,-15,22,0
-7,-18,27,370,7,4,18,0,-5,-10,37,0
6,-4,13,364,0,36,30,0,3,8,19,0
5,-8,45,327,-7,-51,28,0,1,-10,27,0
-7,-39,37,244,11,30,26,0,-11,-15,31,0
1,21,16,188,-6,-44,33,0,11,-11,20,0
0,-34,45,109,2,-35,23,7,-9,-31,24,0
-2,13,14,41,5,22,36,70,9,2,38,0
5,-29,39,0,-4,-31,19,115,-6,-31,18,0
-7,3,48,0,10,5,35,171,5,3,44,0
-5,6,4,0,7,-18,26,241,-1,5,12,0
7,-31,56,0,-3,-43,20,308,2,-40,48,0
-4,7,3,0,8,23,37,351,2,13,9,0
3,-19,18,0,0,-3,21,365,12,-14,20,0
-1,-10,41,0,4,-18,32,376,-8,-20,41,0
-1,6,12,0,11,7,27,373,-2,7,11,0
11,-29,48,0,-9,-33,18,368,8,-39,50,0
-9,-22,7,0,0,16,40,341,-3,21,3,3
8,-22,32,0,3,15,32,274,8,-48,30,74
-6,0,26,0,-7,-33,22,199,-1,32,31,124
6,0,25,0,10,17,41,134,-5,-10,24,171
-3,-20,35,0,-8,-20,21,54,10,-23,53,242
-11,-27,20,0,-6,-7,33,0,2,25,7,309
10,7,43,0,10,-9,45,0,1,8,49,355
-11,-14,17,0,-8,-17,9,0,5,-51,52,368
12,-14,35,52,14,16,31,0,-5,20,5,377
-8,-11,25,113,-11,-36,29,0,0,26,36,375
7,-32,18,160,0,9,9,0,6,-54,27,368
-5,3,40,223,5,-29,47,0,-4,31,5,346
-5,162,28,295,-6,0,38,0,7,-11,49,274
12,-29,28,346,5,-16,16,0,-1,-22,15,202
0,-2,39,367,-8,-35,48,0,4,28,13,134
2,-27,19,375,8,12,7,0,2,-38,47,66
4,-5,24,373,-4,-31,37,0,-5,-38,23,0
-5,9,33,368,0,255,26,0,9,26,29,0
9,-35,23,327,0,7,27,0,-6,-45,54,0
8,13,33,249,43,0,37,0,0,-2,3,0
-6,-39,24,183,-4,-23,16,0,8,-4,18,0
4,16,19,111,10,-23,37,0,-6,-44,44,0
0,6,40,46,-9,-28,22,1,10,24,11,0
-6,-32,18,0,-6,-8,32,73,-8,7,41,0
11,12,33,0,9,-18,31,118,10,-31,22,0
-6,-42,27,0,-7,-30,40,159,-8,16,31,0
0,1,18,0,5,2,7,229,0,-37,30,0
8,-22,41,0,11,-33,48,306,4,18,23,0
-3,-47,18,0,-10,-16,53,354,4,-22,36,0
9,24,40,0,11,-7,4,366,-4,-2,17,0
8,-9,19,0,-12,-30,55,377,10,-10,43,0
-5,-24,20,0,-6,7,27,368,-8,-13,16,0
10,20,40,0,7,4,24,365,-7,2,35,0
-4,-37,15,0,-9,-36,51,328,11,-38,23,2
8,8,43,0,7,0,8,254,-9,17,32,67
-4,24,13,0,-4,-20,14,187,4,-29,28,115
1,-44,45,0,-10,-40,45,121,2,9,44,157
6,-15,12,0,13,21,16,44,-7,-23,31,225
-4,7,42,0,-9,-16,34,0,7,-2,18,300
7,-40,18,0,0,-17,24,0,3,31,39,348
-5,20,16,42,5,-2,8,0,-5,16,36,366
6,-30,43,165,-4,-31,47,0,6,-39,20,378
-3,-46,23,181,10,14,32,0,-6,17,33,372
3,31,32,207,-6,-45,21,0,2,-4,24,368
-2,-12,29,340,12,10,38,0,8,-24,34,349
-8,-16,11,365,-7,-24,21,0,-12,9,35,280
11,160,45,375,0,-10,35,0,-2,-32,23,219
-8,6,37,376,5,4,25,0,3,-28,30,147
-1,-31,17,367,-1,-49,30,0,-5,7,28,0
4,16,38,356,7,21,28,0,7,-30,22,0
-8,-39,26,302,-4,-32,19,0,-8,-5,37,0
6,11,11,229,9,6,38,0,7,-14,32,0
7,-21,45,169,9,-11,21,0,-3,-31,26,0
-7,0,37,86,1,42,34,0,1,7,32,0
6,-10,14,9,5,32,23,0,1,-27,21,0
-2,-11,12,0,10,-48,35,16,-3,-16,36,0
-2,0,12,0,-5,22,23,84,11,-9,37,0
6,-36,33,0,10,22,33,124,-9,-29,20,0
-7,15,48,0,5,-44,37,183,8,-1,41,0
-5,-30,6,0,0,6,23,258,-5,-28,15,0
5,4,154,0,8,-19,37,322,4,0,45,0
-8,6,3,0,-3,-45,29,354,-1,3,33,0
4,-30,51,0,-3,26,29,367,-8,-37,20,0
-2,-8,8,0,8,-40,37,376,11,10,41,0
-1,13,15,0,-6,21,20,368,-7,-38,11,0
3,-14,45,0,3,7,38,365,-1,15,50,7
-11,-14,8,0,0,-27,32,253,7,6,5,77
7,-32,48,0,-7,15,20,185,-5,-39,31,123
9,-11,8,0,10,-26,37,115,6,22,30,165
-7,-4,25,0,3,6,22,32,10,-48,45,234
6,-27,32,0,-2,17,16,0,-5,30,40,308
-5,3,22,0,10,-36,45,0,10,-11,8,352
4,-26,37,51,-8,14,9,0,2,-22,47,372
11,-3,16,108,10,-36,31,0,1,7,50,375
-11,8,36,152,-6,14,31,0,8,-51,7,374
10,-18,24,210,6,-35,11,0,-5,22,52,367
-9,-11,18,285,-3,-28,47,0,7,25,28,346
10,-13,41,340,-10,6,10,0,6,-53,23,270
-7,-34,14,364,11,-31,16,0,-5,31,48,200
-7,7,30,376,-8,12,46,0,6,-13,15,129
11,-32,30,376,7,-30,9,0,0,-20,15,64
-8,1,18,373,-7,-17,49,0,4,30,46,0
5,0,39,358,4,5,8,0,2,-40,24,0
3,-32,32,297,-4,5,26,0,-5,-38,28,0
-6,9,21,218,-9,6,36,0,9,26,34,0
9,-37,35,151,9,-32,16,0,-5,-24,5,0
11,13,23,75,-12,-3,44,0,8,0,51,0
11,-42,38,12,11,-20,7,39,-4,-5,44,0
-1,-20,39,0,5,-8,32,106,-7,-45,7,0
-1,3,18,0,-6,4,28,147,9,25,40,0
2,-28,37,0,7,-31,24,214,-8,8,23,0
11,9,25,0,-6,2,37,292,9,-31,30,0
-6,-38,16,0,6,-13,11,348,-9,17,30,0
1,4,147,0,10,-17,48,364,-1,-29,6,0
8,-25,14,0,-9,5,54,377,4,6,48,0
-4,-43,44,0,-1,-30,26,370,-3,-21,10,0
9,22,16,0,3,-24,26,368,10,-3,41,0
-2,-15,40,0,-4,5,26,3,-8,-8,44,0
0,-18,18,0,10,-26,25,268,-7,-38,25,17
6,19,13,0,-9,0,53,196,11,23,25,88
0,-36,44,0,-8,15,7,136,-9,-39,33,126
5,11,12,0,10,-39,16,55,3,19,29,177
2,20,47,0,-10,18,44,0,1,-31,16,254
-5,-41,9,0,1,-16,16,0,-8,202,37,320
9,-10,46,12,1,-16,36,0,7,12,19,357
-7,2,42,87,-1,19,23,0,3,-25,40,366
8,-25,15,126,5,-47,8,0,-6,-1,35,376
-5,22,45,185,-8,23,47,0,4,16,20,367
-5,-34,23,2,10,-44,33,0,-6,-39,35,366
7,-42,33,326,-4,9,19,0,3,17,24,320
-8,28,47,357,6,-25,40,0,8,-8,34,257
9,-50,12,370,2,-51,19,0,-11,-22,35,187
-2,33,25,375,0,33,36,0,-2,-2,23,1
2,-1,34,367,12,-48,23,0,3,-32,29,42
10,-26,17,360,-8,20,32,0,-5,5,27,0
-8,13,24,314,9,-31,28,0,9,7,21,0
0,-37,40,236,-5,6,28,0,-7,-23,37,0
4,24,34,181,-7,-11,39,0,7,-4,18,0
-8,-24,34,100,4,-53,19,0,-4,-15,24,0
5,2,7,38,4,32,34,22,2,-30,33,0
-3,-13,16,0,13,-47,23,93,12,7,22,0
-8,-11,55,0,2,-35,37,133,-11,-8,37,0
7,0,13,0,2,23,22,200,11,-17,37,0
0,-35,30,0,11,-33,33,276,-10,2,19,0
-3,14,19,0,-4,6,26,338,10,-28,40,0
5,-31,7,0,7,25,21,357,-6,-2,16,0
-8,4,53,0,7,-47,39,374,3,-3,45,0
3,6,2,0,-2,27,29,374,0,-27,11,0
7,-29,53,0,6,-1,28,368,-8,2,44,0
-9,0,6,0,0,-20,36,358,12,-35,19,0
3,-20,16,0,-8,21,22,296,-8,9,13,0
-2,-34,44,0,9,-33,29,219,-2,-12,49,31
-1,7,10,0,1,14,32,79,7,-21,4,100
4,-28,47,0,0,16,21,5,-3,4,53,147
-3,-14,7,0,9,-32,36,0,7,-37,8,216
6,-6,28,0,-7,4,23,0,0,20,25,296
-7,-28,31,0,-4,-17,17,0,-4,-22,38,346
7,3,24,67,7,-9,44,0,2,-3,16,367
-5,-23,35,1,-4,14,25,0,3,-13,48,375
4,-27,17,160,8,-35,30,0,1,44,15,376
-1,8,36,221,-8,13,47,0,8,26,38,370
1,-21,24,289,6,-34,13,0,-5,-50,50,345
10,-8,33,345,-1,6,44,0,-1,22,6,272
-9,8,42,365,1,-25,37,0,7,22,25,198
10,-36,16,376,3,0,17,0,-1,-52,38,126
-6,8,31,374,-5,11,44,0,6,3,15,63
-5,-36,31,368,7,-33,13,0,0,-15,35,0
11,4,18,349,-7,10,47,0,-4,-52,44,0
2,1,38,290,4,36,10,0,9,30,7,0
-6,-32,31,212,-5,7,46,0,-4,-40,28,0
-1,9,22,147,0,-26,36,0,9,-38,33,0
-1,-37,35,68,0,-27,17,60,-5,27,20,0
9,-9,23,6,-17,0,44,116,0,-23,50,0
11,-10,38,0,-10,-29,290,161,7,-1,9,0
-3,-18,38,0,11,-9,51,235,-5,33,7,0
0,2,17,0,-11,-17,29,310,8,-47,55,0
0,-28,36,0,-5,-31,13,358,-7,25,3,0
0,7,25,0,9,0,13,368,3,10,32,0
-1,-35,16,0,-7,-30,48,377,0,-36,30,0
-5,4,46,0,7,-17,48,367,0,20,50,0
0,15,12,0,9,-4,15,365,3,-27,39,0
7,-41,45,0,-11,-27,5,324,19,3,16,0
0,-2,16,0,12,3,54,244,-9,-18,42,0
10,-15,41,0,-11,3,24,111,10,-8,16,20
-2,-44,17,0,-3,-33,26,34,-7,-5,36,87
7,17,14,0,5,13,53,0,-6,-38,24,127
0,-34,45,0,-11,-19,8,0,10,21,30,175
6,-29,11,0,8,-6,44,0,-5,-37,29,247
-4,18,48,0,-3,16,43,0,4,17,25,317
10,-20,8,9,-10,-43,8,0,8,-29,33,357
-4,-8,48,75,11,-16,37,0,-8,10,21,368
8,0,16,116,-10,-5,24,0,8,-24,36,377
-7,-42,14,170,14,-26,30,0,4,46,35,368
9,24,45,231,-7,8,46,0,-5,-3,20,364
6,16,21,302,9,-43,11,0,4,15,34,318
-4,-41,35,350,7,9,21,0,-6,-38,26,246
6,11,48,368,-6,-24,41,0,-8,16,32,182
-8,-23,11,376,13,-7,17,0,8,-8,34,109
9,-4,44,373,-8,1,41,0,-10,-22,22,33
-1,-7,33,366,11,-45,21,0,-2,0,29,0
3,-52,19,338,15,19,32,0,3,-32,29,0
8,28,40,269,-6,-30,28,0,-6,5,27,0
-7,-44,24,205,235,30,27,65,8,7,38,0
1,20,27,136,-6,7,30,114,-6,-23,20,0
3,-28,48,56,-1,-13,22,166,6,-4,25,0
-8,5,7,0,3,-53,36,238,-3,-14,34,0
4,-15,23,0,-12,32,22,304,1,-30,23,0
-5,-7,40,0,8,-49,36,354,12,8,38,0
-8,24,10,0,4,23,21,362,-12,-7,18,0
8,-36,41,0,-7,24,35,375,10,-19,35,0
-1,14,16,0,11,-45,27,368,-10,2,25,0
-2,-31,40,0,-4,6,19,366,10,-27,33,0
2,5,55,0,0,-18,39,271,-5,-24,30,0
-7,5,3,0,8,-48,30,196,2,-1,21,0
6,-29,52,0,-3,29,27,137,0,-28,45,0
8,5,5,0,5,-41,39,58,-8,2,16,0
-8,-20,50,0,9,-21,20,0,12,-36,37,48
9,-8,12,0,-8,10,37,0,-8,9,21,108
-10,7,39,0,3,-33,32,0,-2,-11,33,156
1,-12,20,0,2,14,22,0,8,-21,52,229
2,-13,8,0,-9,-24,35,0,-4,5,7,307
-3,-6,49,0,10,-33,24,0,7,-38,49,351
6,-27,8,22,-6,16,17,0,0,20,34,367
-6,4,46,92,-4,-36,44,0,-6,-46,17,375
8,0,36,135,7,-10,27,0,1,-1,47,374
-6,-25,18,200,-8,-6,28,0,4,-16,14,368
3,6,42,343,8,-19,32,0,0,-17,39,338
-2,-23,21,364,-5,0,15,0,8,0,50,258
3,-6,35,376,5,-28,42,0,-6,-52,6,189
11,7,23,376,-3,8,37,0,-3,25,48,55
-10,-37,16,373,0,-24,19,0,8,20,37,0
9,10,41,349,10,-1,43,0,1,-50,15,0
-5,-9,28,276,-8,-15,13,0,5,7,36,0
-4,-25,27,201,7,-12,46,55,8,-19,23,0
11,0,39,132,-6,-3,11,115,-4,-53,7,0
-3,-32,21,55,3,-22,25,157,10,32,53,0
4,10,37,0,-3,9,37,221,-3,8,32,0
11,-37,36,0,0,-29,15,297,9,-36,20,0
-5,15,22,0,9,0,44,349,-5,26,51,0
9,-42,38,0,-10,3,8,365,-1,-25,8,0
6,20,18,0,9,-32,50,377,7,0,46,0
-6,0,38,0,4,7,30,368,-6,33,54,0
8,-26,40,0,-7,-17,25,367,9,-6,2,0
-2,5,16,0,8,-14,37,332,-8,-20,54,0
4,-35,43,0,-6,3,13,259,8,9,2,0
11,5,14,0,-10,-34,48,121,0,-40,53,0
-7,-25,44,0,10,-19,14,40,0,15,8,0
0,-39,32,0,-9,-4,6,0,3,-28,14,36
8,17,22,0,0,-29,54,0,-2,3,44,96
-6,-17,39,0,3,3,23,0,10,-17,10,135
10,-16,16,0,-11,-26,27,0,-7,-43,47,187
-5,0,43,0,9,-34,36,0,-5,24,9,266
8,-33,11,0,-10,13,8,0,8,-39,29,329
0,10,49,26,-7,-19,43,0,-5,20,30,363
305,15,8,86,10,-6,44,0,4,-35,24,372
-3,-39,47,126,-4,13,10,0,8,16,38,375
9,-6,15,184,2,-41,48,0,-7,-28,19,367
-5,-3,13,325,1,-15,24,0,-3,8,36,358
10,-42,46,354,-9,-7,29,0,3,-22,22,300
4,26,21,369,12,-24,47,0,-5,-34,20,236
-1,-40,34,375,-8,4,13,0,4,12,34,170
5,-36,26,369,10,-40,40,0,-6,-35,25,19
-5,24,12,363,-3,9,21,0,-7,13,31,0
7,-48,45,325,7,-25,36,0,2,-8,36,0
-7,34,33,248,0,-6,42,39,-2,-21,24,0
4,-13,17,187,-8,0,14,103,-1,7,27,0
-2,-16,40,113,11,-43,41,148,11,-29,29,0
-7,4,22,38,-7,18,15,220,-9,-25,22,0
8,-30,9,0,11,-31,39,296,8,5,38,0
0,20,49,0,31,7,18,353,-7,-21,19,0
0,-35,32,0,-5,-15,37,363,6,-6,22,0
8,9,23,0,5,109,20,377,9,7,34,0
-6,-20,50,0,9,-15,39,372,-9,-31,22,0
5,-3,10,0,-7,33,20,367,11,8,36,0
6,-6,41,0,11,-49,38,270,-11,-6,24,0
-8,-39,16,0,3,-35,19,194,11,-21,33,0
2,17,150,0,1,24,30,130,-10,2,26,0
-1,-33,22,0,10,-46,28,51,9,-4,16,0
-2,7,5,0,-3,7,17,0,-6,-27,44,0
7,6,50,0,8,-19,40,0,4,1,13,62
-7,-30,6,0,8,-48,19,0,57,-32,42,116
-5,0,50,0,-3,30,25,0,12,4,17,166
6,-21,10,0,6,0,34,0,-8,-37,36,240
-6,-32,41,0,0,-21,19,0,12,11,48,315
5,6,19,0,-7,21,36,0,-7,-9,6,355
-4,-13,35,51,10,-33,38,0,0,-22,51,368
1,-12,25,1,-8,14,16,0,7,5,68,377
12,-6,8,162,0,18,44,0,-4,-38,48,374
305,-26,46,232,3,-34,26,0,6,20,38,368
-11,4,13,309,-7,0,29,0,11,-26,17,328
9,0,41,354,9,-14,31,0,-5,0,48,247
-8,-23,39,368,6,-13,13,0,2,-18,13,178
9,4,18,376,-5,13,43,0,3,-52,40,106
-7,-26,37,370,9,-33,15,0,-7,26,49,42
5,-4,20,366,-7,9,18,0,8,-51,8,0
-4,5,34,330,5,-31,43,19,-5,-31,27,0
-9,-36,40,258,-2,3,13,94,-3,17,36,0
10,11,16,187,1,7,46,134,8,-44,15,0
-10,-37,30,116,5,-30,10,195,0,10,37,0
11,7,30,41,-5,11,26,276,-6,28,21,0
-7,-2,19,0,6,-32,36,337,10,-52,7,0
-4,-30,38,0,-7,11,14,364,-4,32,53,0
10,10,34,0,3,-31,46,374,10,6,30,0
-5,-35,23,0,-3,8,8,376,-4,-34,24,0
6,13,35,0,0,-29,33,366,8,18,51,0
1,-41,16,0,8,-29,28,35,-4,-27,7,0
-6,18,39,0,-11,3,26,293,-2,-46,48,0
2,-38,39,0,11,-33,34,220,7,35,15,0
5,12,16,0,-9,-9,7,154,-7,-8,4,0
-4,4,46,0,-7,-17,52,81,9,-19,54,0
9,-34,12,0,10,-35,47,13,-8,29,2,0
-4,4,46,0,-7,4,6,0,3,-43,53,39
-5,-23,14,0,6,-32,39,0,0,18,6,98
10,-4,43,0,11,-21,21,0,0,-31,17,139
-6,15,18,0,-9,-2,29,0,9,4,42,195
1,-40,15,0,10,-28,53,0,-7,-18,10,274
5,-17,45,0,2,2,6,0,10,-7,46,334
-7,2,9,51,-4,5,45,0,6,-3,10,365
11,-30,50,156,9,-34,43,0,-6,-40,45,374
5,9,5,220,-9,14,9,0,6,21,28,374
-3,16,22,296,6,-18,38,0,-4,-36,24,367
10,-39,40,348,9,-7,23,0,-7,16,35,357
-5,-5,14,365,-10,14,7,0,7,-28,19,296
10,26,47,375,12,-41,49,0,-8,8,38,233
-6,10,22,376,2,15,33,0,-3,-23,36,169
11,10,33,370,-1,-5,18,0,4,27,19,85
-8,-39,47,354,6,-24,40,0,-6,-5,36,9
9,-34,11,291,-4,4,17,0,4,12,24,0
-8,22,45,216,10,-36,36,56,5,-34,32,0
-3,-48,35,153,-6,17,23,113,-8,-11,36,0
7,55,18,70,4,-24,32,162,1,-9,22,0
-7,32,40,9,2,-6,29,238,0,-21,26,0
8,-53,22,0,0,-1,27,306,-10,7,31,0
-2,32,9,0,5,-29,40,356,10,-28,22,0
4,0,50,0,-4,19,18,365,-9,-24,39,0
9,-25,6,0,284,-31,36,377,8,5,18,0
-7,17,23,0,8,8,21,369,-7,-20,23,0
0,-38,38,0,-5,-16,38,365,6,-7,36,0
1,25,10,0,6,-13,20,321,-3,7,23,0
-1,-23,42,0,0,3,34,246,2,-29,36,0
5,0,17,0,-8,-51,26,112,11,-14,25,0
-5,-9,40,0,12,-46,19,32,-10,-5,17,0
-8,-14,21,0,-6,9,41,0,11,-22,41,3
6,19,6,0,1,9,29,0,-10,0,16,70
-2,-36,49,0,7,9,27,0,9,-26,43,124
0,10,7,0,-4,-20,38,0,-5,-28,14,176
8,6,46,0,8,-50,21,0,4,2,41,258
-9,-30,12,0,8,31,37,0,-2,-31,20,326
7,7,41,1,-2,0,34,0,-8,3,15,358
6,-24,17,70,6,-21,21,0,12,-35,47,370
-7,-5,35,166,-1,22,33,0,3,-15,8,375
10,10,24,232,3,-34,26,0,0,-6,49,372
-11,-31,30,308,9,14,18,0,6,-23,73,364
2,-12,30,374,-7,19,44,0,-4,6,25,313
0,-8,13,375,0,-34,27,0,7,-37,36,234
0,-18,42,377,4,0,28,0,9,19,18,166
5,7,18,373,-6,-14,32,0,-6,-24,46,92
-7,-28,20,368,8,-37,17,0,1,-1,16,32
8,-22,39,329,7,15,40,0,2,-17,13,0
-8,3,18,249,-3,-34,15,52,-6,22,46,0
7,-30,36,180,8,10,19,114,9,-15,26,0
-4,0,24,101,-7,-31,42,149,7,24,25,0
3,5,18,20,5,5,14,218,-2,-48,45,0
9,-37,38,0,-2,-21,46,292,8,-29,18,0
-8,44,27,0,0,-30,12,345,-1,13,33,0
12,13,27,0,3,11,44,365,6,-44,47,0
-8,-41,38,0,-6,-33,38,376,10,9,7,0
-5,11,19,0,6,11,13,375,-5,-22,29,0
9,-37,42,0,-5,-31,4,366,9,-48,32,0
-3,7,32,0,3,8,7,351,-4,30,7,0
7,9,24,0,-4,-30,52,286,9,4,48,0
10,-36,41,0,0,1,7,21,7,-32,9,0
-7,14,43,0,23,3,25,147,-2,15,12,0
3,-41,22,0,1,-33,36,74,7,-27,49,0
5,21,22,0,-9,-7,16,0,-7,4,5,53
-2,-42,1,0,10,-18,50,0,9,33,54,106
10,-23,46,0,5,-34,10,0,-8,-49,4,151
-5,4,12,0,-7,5,40,0,3,-19,34,213
-5,-35,45,0,9,-11,53,0,0,9,7,292
10,6,15,0,-7,-20,3,0,-1,-44,18,337
-5,-26,37,66,6,-3,30,0,3,20,41,365
3,-38,24,112,9,-27,33,0,-9,-31,11,374
2,15,7,168,-11,2,7,0,9,5,37,354
-8,-16,51,312,0,4,46,0,6,26,21,343
12,-16,5,354,2,-32,42,0,-6,-47,33,328
30,1,51,367,-10,0,9,0,9,28,28,291
-6,-22,11,376,9,-19,40,0,-5,-41,24,221
10,-35,14,373,-10,-35,22,0,3,-27,47,154
-3,-2,46,365,-6,12,31,0,8,15,19,75
-5,-2,18,330,9,-39,49,0,-9,15,38,1
11,26,38,262,-4,-17,10,0,-3,-27,35,0
-6,-3,24,193,2,-5,44,0,4,7,20,0
10,-41,9,125,0,-24,16,73,-7,14,37,0
-8,26,46,48,-9,4,38,121,3,-35,24,0
11,-47,33,0,12,-34,19,181,-5,12,34,0
-7,18,20,0,-8,15,12,257,-8,-33,37,0
7,17,43,0,9,-38,45,322,8,-11,19,0
-6,-43,18,0,-3,-7,14,361,0,-9,26,0
-8,30,8,0,-7,0,41,365,-3,-35,30,0
9,-51,51,0,12,-29,16,378,9,7,20,0
-2,33,27,0,-8,1,39,370,-9,-28,41,0
4,-7,26,0,12,7,19,366,8,-24,15,0
0,-20,52,0,-8,-42,39,321,-7,5,23,0
-7,12,8,0,5,10,18,246,-11,-21,37,0
9,-34,43,0,11,1,20,110,10,-6,20,0
2,22,44,0,-5,1,40,30,-10,8,37,9
-3,-27,13,0,5,-52,17,0,12,-30,22,78
6,5,48,0,11,-52,32,0,4,8,33,134
-6,-13,7,0,-8,29,28,0,-8,-6,27,184
-8,-10,48,0,12,21,16,0,-8,-23,20,262
8,-4,26,0,4,-45,41,0,9,3,32,328
-2,-38,26,37,0,13,20,0,-5,-28,0,360
-9,13,32,10,11,-24,24,0,-9,-30,36,372
-5,-31,17,269,-4,-51,34,0,12,4,16,376
-5,-29,41,296,8,34,20,0,-8,-33,42,373
8,6,17,314,9,-45,34,0,12,5,48,363
6,-24,38,344,-4,-21,41,0,4,-37,32,306
-7,-4,23,361,4,11,16,0,-2,10,50,228
8,9,32,373,0,-36,44,0,11,-35,11,156
-10,-31,28,370,-7,15,28,0,-3,11,44,80
13,-11,23,368,10,-23,28,0,7,6,36,9
-11,-9,42,353,-8,-36,34,0,10,-36,19,0
-1,-18,17,294,-1,18,16,12,-8,17,46,0
4,7,38,219,4,-14,40,88,1,-42,16,0
-5,-28,38,154,-6,-14,17,130,3,22,37,0
7,-22,19,79,9,-2,40,190,-6,-18,46,0
-8,0,36,3,-6,-23,43,274,9,-15,11,0
5,-31,24,0,-5,10,14,337,-5,-4,26,0
-5,1,32,0,8,-32,45,366,-3,-45,39,0
3,5,37,0,-7,4,12,376,10,21,14,0
0,-37,17,0,9,-20,44,376,0,-41,35,0
-10,11,27,0,-7,-4,17,367,6,-40,23,0
11,-41,32,0,0,-12,36,351,10,21,7,0
-7,13,17,0,3,-33,22,283,-5,-22,51,0
-3,-38,25,0,-5,12,8,144,11,-8,31,0
8,9,40,0,6,-32,157,72,-4,26,22,0
-5,8,40,0,-8,9,9,0,8,-41,48,0
7,-36,34,0,9,-30,47,0,-4,-30,8,57
0,16,17,0,3,0,8,0,6,21,48,108
-5,-43,48,0,-3,4,17,0,-3,-26,15,154
11,23,18,0,-1,-34,46,0,-6,5,36,217
3,-44,37,0,0,-6,13,0,8,-10,23,295
-3,18,16,0,-3,-18,40,0,-8,-50,28,346
6,3,16,0,10,-35,17,0,8,29,33,367
-5,-36,28,57,9,5,4,0,-7,8,6,376
7,9,13,108,-6,-32,52,0,-1,-36,45,372
9,-28,40,157,-6,-20,32,0,3,24,15,367
-5,-41,7,300,-6,0,19,0,-2,-33,39,343
3,17,33,351,4,-27,44,0,8,5,20,267
2,-42,26,363,8,0,11,0,-5,-48,31,206
-7,-16,27,375,-9,4,41,0,6,-8,30,127
12,0,37,373,0,-33,49,0,7,0,23,53
-7,-32,16,368,2,-3,8,0,-7,-42,41,0
11,12,47,350,-10,-16,32,0,3,22,18,0
-3,-26,16,293,8,-11,28,69,2,-36,21,0
8,-39,40,218,-8,11,9,120,-8,15,38,0
0,25,49,156,-6,-38,47,175,5,-26,19,0
-6,-10,9,77,8,-20,15,254,3,5,35,0
10,-9,29,5,-4,-3,39,318,-5,-20,24,0
-7,26,31,0,2,-25,18,358,3,-7,19,0
10,-44,22,0,11,3,36,366,-3,11,37,0
-8,22,43,0,-8,-34,25,378,0,-33,20,0
8,-38,16,0,12,14,12,369,8,-12,27,0
6,140,9,0,-8,-19,41,365,-9,-9,30,0
-6,-38,51,0,9,-9,16,317,-2,-21,20,0
8,24,23,0,-3,0,40,243,4,6,41,0
-3,-48,31,0,7,-28,17,170,-5,-27,33,0
4,31,33,0,13,18,3,102,8,-23,25,0
8,-48,7,0,-9,-41,18,21,-8,4,35,29
-7,32,45,0,11,8,39,0,10,-21,19,93
1,-42,43,0,-8,-18,38,0,-2,-6,38,140
1,19,14,0,11,-10,16,0,1,-12,24,199
-2,19,46,0,-6,0,42,0,11,-30,16,284
3,-38,7,0,54,-51,28,0,-11,8,43,342
11,25,35,0,6,29,29,0,11,-6,14,365
-2,-42,24,9,0,19,42,0,-9,-23,45,375
-2,-8,30,76,-8,-45,18,0,8,-2,13,374
-8,-7,30,168,13,14,37,0,-5,-31,40,368
3,-21,18,243,3,-25,36,0,5,6,19,350
11,15,40,314,1,-3,20,0,-1,-25,35,290
-9,-34,14,356,13,34,33,0,-8,-8,48,214
0,5,40,369,-4,-46,26,0,12,-17,8,148
-11,6,19,377,-1,-21,29,0,3,-15,49,70
-8,-32,34,370,9,12,45,0,-1,-6,12,1
8,-2,26,365,-5,-32,12,0,8,-37,44,0
-8,-15,14,319,4,15,44,26,-3,12,38,0
12,-30,44,242,0,-23,35,102,6,-34,19,0
-11,7,16,169,-8,-39,19,144,10,8,44,0
0,-29,22,99,9,20,41,210,-7,-25,17,0
3,-16,35,20,2,-39,16,292,1,-42,36,0
-4,-6,17,0,-1,17,39,344,3,21,44,0
6,-28,37,0,9,-35,23,366,-2,-47,12,0
-8,6,22,0,-6,-24,32,376,10,-14,25,0
7,-31,18,0,9,5,29,374,-6,-6,37,0
-4,-25,37,0,6,-32,14,366,-2,-24,12,0
3,0,27,0,-6,11,44,339,11,21,36,0
-1,-33,28,0,10,-33,17,267,-6,-40,24,0
0,8,37,0,-7,12,35,129,10,-38,6,0
12,-40,19,0,9,-35,23,58,-7,19,51,0
-7,-14,28,0,-7,13,32,0,3,-42,30,0
10,-10,29,0,9,-33,28,0,5,-6,24,3
7,-23,28,0,5,10,8,0,0,1,47,69
-5,6,39,0,-7,152,46,0,6,-40,8,114
7,-34,18,0,6,0,12,0,-2,16,48,164
1,14,40,0,-10,-28,48,0,7,21,14,230
