x DESN 1 ,y DESN 1,z DESN 1,i DESN 1,x DESN 2,y DESN 2,z DESN 2,i DESN 2,xDESN 3,y DESN 3,z DESN 3,i DESN 3
0,-18,58,187,-6,-49,43,0,-10,17,13,0
-6,13,-9,265,2,-68,84,0,-7,-42,28,0
0,-49,75,326,-5,55,-30,0,1,-64,82,0
-4,34,-28,365,0,-75,85,0,-5,48,-24,0
3,-66,85,375,1,-15,50,3,0,-75,72,0
-4,22,19,377,-6,4,-5,66,1,-26,60,0
-7,-28,26,374,2,-38,68,114,-5,15,-16,0
-3,-5,41,364,-6,44,-7,172,4,-58,75,0
-7,-5,3,309,-4,-56,54,244,-2,31,13,0
0,-25,61,236,-4,26,11,317,-5,-38,27,0
-8,17,-8,161,-6,-41,35,360,4,-79,81,0
1,-41,70,94,0,6,29,373,-7,57,-28,0
-6,29,7,26,-9,-17,17,379,0,-79,76,0
-,,,,1,-12,47,374,3,-36,66,0
5,-41,40,0,-5,46,-16,368,-7,30,-19,0
-4,13,27,0,0,-30,61,330,6,-63,80,0
-9,35,-13,0,-6,40,-6,246,-4,27,12,37
0,-55,71,0,-6,-54,57,177,-5,-37,29,100
-1,-4,39,0,-2,16,23,0,0,-3,36,142
-9,-10,13,0,-2,,,,-7,-5,10,213
1,-20,50,0,,16,23,0,3,-33,54,289
-5,33,-2,0,-9,42,-21,0,-7,39,-7,351
-5,-49,55,0,-9,42,-21,0,-3,-55,5,
-2,25,8,0,0,-66,80,0,1,373,,
-10,19,-6,0,0,-2,43,0,-2,18,10,380
1,-45,64,0,-9,-8,7,0,-5,-27,35,378
-2,15,20,0,-6,-68,71,0,-1,-2,30,373
-9,-28,33,0,-3,45,-11,0,-7,-13,18,352
1,1,31,0,-9,-62,59,0,0,-14,40,278
-5,34,-10,0,2,-48,71,0,-7,0,11,206
-4,-54,67,8,-8,37,-18,0,-1,-43,57,132
1,-13,42,78,-2,-62,78,0,-6,23,6,61
-9,-3,9,114,-2,9,26,0,-4,-40,48,0
2,-26,52,173,-9,-18,19,0,-4,17,9,0
-7,10,0,245,2,-15,47,0,-8,9,4,0
-8,-46,51,316,-4,44,-11,0,1,-31,56,0
0,17,9,358,-7,-56,65,0,-3,14,16,0
-9,-38,40,368,-4,29,-1,9,-8,-32,37,0
2,6,19,378,-7,16,-3,72,-2,-42,56,0
-8,-24,28,369,1,-42,64,120,-5,22,-4,0
0,-5,31,369,-6,23,-5,176,-3,-46,60,0
-2,28,-13,337,-2,-44,63,256,1,-2,32,0
0,-15,42,266,-5,21,-8,324,-10,-10,18,0
0,31,-10,190,-6,-26,32,361,0,-18,43,0
-6,-50,62,118,0,-4,30,376,-4,29,-3,0
-1,25,-2,39,-8,-16,21,376,-6,-45,57,0
-5,,,,1,-11,38,370,-2,25,6,0
,-46,52,0,-6,-8,8,366,-7,18,-3,0
0,-38,59,0,0,-23,52,327,-2,-41,63,0
-3,17,-5,0,-5,6,-1,249,-2,15,17,39
-2,-41,64,0,-6,-47,59,183,-7,-30,37,100
-1,9,18,0,-1,26,0,110,-2,2,31,142
-3,-30,30,0,,,,,-7,-16,23,216
-3,-52,66,0,-5,-47,50,37,-3,-13,38,296
1,29,-13,0,-1,19,13,0,-5,-5,11,354
-3,-55,62,0,-4,24,-18,0,-1,-2,,
-3,34,-1,0,-1,-55,75,0,7,53,369,
-4,9,-8,0,-3,40,-21,0,-6,12,-3,379
1,-48,68,0,0,-69,72,0,-7,-48,54,374
-2,26,13,0,0,-13,48,0,-3,22,6,368
-5,-38,33,0,-4,0,-3,0,-6,-40,44,345
0,-67,81,0,-6,-72,62,0,-4,11,19,272
-6,55,-26,0,-1,40,0,0,-4,-27,31,197
0,-77,80,2,-5,34,-19,0,-1,1,33,133
1,-26,57,76,2,-68,78,0,-4,-17,15,49
-5,17,-13,124,-5,51,-27,0,-3,-15,52,0
0,-49,79,176,-7,-21,16,0,-4,40,-18,0
-6,40,-29,262,1,-17,50,0,-2,-64,67,0
2,-71,87,322,-6,10,-5,0,-5,40,-3,0
-4,54,-34,366,-3,-70,72,0,-4,22,-20,0
0,-77,86,375,-5,41,-4,26,2,-60,80,0
-8,57,-26,377,-5,-55,48,93,-5,45,-28,0
0,-72,74,374,-4,20,17,136,-5,-35,21,0
0,-35,66,366,-6,48,-26,206,2,-9,47,0
-7,23,-19,300,2,-70,83,282,-6,58,-19,0
0,-51,78,228,-8,49,-24,350,0,-77,68,0
-8,39,-23,148,-2,-71,71,372,-5,45,-5,0
2,-60,79,79,-4,42,-14,379,-7,38,-28,0
-9,43,-18,0,-3,-57,63,376,5,-72,87,0
-8,-17,17,0,-4,33,4,373,-7,60,-32,0
-1,-14,49,0,-6,-48,43,349,-6,-26,21,0
-8,,,,-3,19,17,276,0,-14,49,19
,2,3,0,-7,-31,32,194,-5,6,-8,85
-2,-56,63,0,-1,6,35,132,2,-79,70,123
-7,30,3,0,-7,43,-16,49,-6,45,-3,190
-9,15,-6,0,-3,-62,72,0,-3,-54,48,268
2,-44,64,0,-5,42,-13,,-5,13,19,334
-9,26,-10,0,,0,,,-4,-27,24,
-8,-33,36,0,-4,-60,66,0,367,,,
0,5,31,0,1,-29,64,0,1,-14,38,379
-9,32,-9,0,-9,18,-11,0,-7,5,7,381
-1,-54,64,0,0,-51,71,0,1,-57,64,374
-7,34,-7,0,-1,26,12,0,-7,30,-1,369
-10,-4,11,0,-9,-41,36,0,-2,-45,48,319
2,-22,52,0,1,9,31,0,-5,17,12,236
-11,9,3,0,-7,48,-19,0,-5,-28,38,164
-8,-48,54,12,-4,-68,72,0,-2,5,26,93
-2,22,7,81,1,-18,48,0,-9,24,-4,24
-8,17,-5,118,-9,9,-1,0,1,-44,56,0
0,-43,64,182,-7,-58,64,0,-9,23,0,0
-6,25,-9,259,-3,34,3,0,-9,-12,22,0
-2,-53,65,327,-9,-44,48,0,0,-10,39,0
-3,29,-9,366,0,-51,70,0,-8,-7,14,0
-5,-56,64,376,-7,32,-13,62,-3,-45,53,0
-1,32,-9,374,-1,-56,70,114,-3,22,5,0
-7,-52,60,373,-6,33,-10,175,-9,2,8,0
0,26,-2,364,-4,-52,64,253,1,-28,50,0
-5,9,-5,310,-3,26,-6,320,-1,21,9,0
0,-37,64,242,-5,-49,60,361,-9,-36,42,0
-2,21,-10,160,0,22,0,374,0,-39,59,0
-2,-46,67,89,-7,6,3,375,-8,24,-4,0
-2,26,-12,,1,-33,56,374,-4,-45,65,0
,6,,,-4,14,-7,368,0,1,32,0
-6,-29,30,0,-6,-41,45,334,-8,-13,23,0
0,-4,29,0,0,14,14,262,-6,-47,63,0
-5,-13,19,0,-6,-32,38,189,-4,30,-3,58
-4,-50,64,0,0,7,23,130,-7,-49,59,109
-1,25,-8,0,-6,,,,-3,27,4,158
-4,-51,57,0,,-25,28,49,-7,10,3,223
-2,-32,55,0,-2,-4,36,0,-3,-39,60,303
-3,12,-8,0,-2,32,-19,0,-8,-39,41,361
-1,-44,66,0,-2,-61,72,0,-,,,
-2,15,21,0,-2,41,-13,0,3,-50,67,373
-4,-31,22,0,-4,1,-6,0,-3,30,-12,380
-1,-5,40,0,0,-39,67,0,-4,-54,71,373
-4,45,-17,0,-2,35,1,0,-4,35,-16,365
-3,-67,70,0,-6,-56,39,0,-5,-58,70,321
-5,47,-8,0,0,-64,75,0,-3,34,-12,238
-6,21,-14,0,-4,51,-22,0,-6,-52,67,170
2,-56,76,58,0,-78,75,0,-2,31,-6,94
-5,42,-27,116,1,-20,51,0,-5,-50,55,19
0,-71,85,161,-5,12,-10,0,-2,22,10,0
-5,55,-29,245,1,-49,74,0,-3,27,-24,0
0,-78,83,310,-3,40,-1,0,0,-57,83,0
-3,-20,52,361,-6,-49,46,0,-4,10,31,0
-5,7,-8,372,-4,15,23,0,-4,-25,12,0
1,-42,71,377,-7,53,-34,75,0,-16,54,0
-6,33,-22,372,1,-78,85,117,-5,49,-17,0
1,-62,81,369,-7,56,-22,183,-3,-73,60,0
-8,48,-30,320,-1,-70,73,257,-4,40,5,0
0,-69,84,250,-7,42,-10,331,-6,43,-29,0
-6,52,-24,170,-3,-60,54,364,3,-78,83,0
-1,-65,78,97,-3,26,9,375,-6,61,-32,0
0,-22,59,24,-8,40,-21,377,-5,-15,6,0
,,,,3,-62,78,373,1,-27,62,0
-9,12,-8,0,-8,42,-23,364,-6,63,-21,0
1,-42,70,0,0,-64,75,307,-2,-75,65,0
-6,30,7,0,-7,45,-17,218,-6,40,3,39
-4,-43,46,0,-3,-59,71,149,-7,48,-33,102
-6,14,23,0,-6,40,,,4,-81,88,148
-9,36,-18,0,-5,72,,,-7,62,-29,226
0,-60,71,0,-5,-55,57,0,3,-83,79,298
0,-5,38,0,-4,30,6,0,-8,53,-16,361
-9,-8,13,0,-9,24,-12,0,-,,,
-2,-56,65,0,1,-50,75,0,2,-69,60,375
-8,34,-5,0,-3,20,22,0,-5,32,3,381
-3,-52,55,0,-9,-32,28,0,-4,-38,40,377
2,-34,60,0,0,0,38,0,-3,5,25,373
-8,19,-5,0,-5,43,-16,0,-5,-16,19,346
0,-41,67,0,-5,-65,71,0,-1,-15,42,265
-3,18,14,0,2,-20,53,0,-7,3,8,198
-9,-33,36,0,-10,12,-4,0,0,-50,62,130
1,4,28,61,1,-44,68,0,-7,28,3,57
-6,29,-10,113,-2,30,8,0,-2,-42,49,0
-2,-52,68,171,-10,-39,41,0,2,-32,55,0
-5,31,-9,248,0,10,26,0,-10,14,1,0
-4,-55,61,318,-6,41,-16,0,-4,-35,43,0
-1,29,-1,363,-3,-60,72,0,-3,11,19,0
-8,-50,55,369,1,-11,42,34,-7,-31,36,0
0,23,4,379,-9,-1,9,88,0,5,23,0
-7,19,-8,368,0,-29,53,133,-7,21,-2,0
0,-48,65,368,-7,12,1,194,-10,-23,29,0
-4,26,-13,322,-7,-44,53,273,1,-2,32,0
-3,-50,70,248,-1,16,8,333,-10,-12,19,0
-2,32,-16,169,-8,-37,43,363,0,-16,41,0
-3,-55,68,98,1,7,16,377,-4,27,-1,0
-2,31,-8,,-7,-28,32,376,-6,-44,56,0
20,,,,1,0,27,374,0,-27,54,0
-6,-5,7,0,-4,24,-9,366,-8,16,0,0
0,-29,50,0,-4,-51,65,319,-8,-40,48,0
-1,26,-2,0,-1,29,-12,235,-2,16,16,52
-5,-44,50,0,-5,-48,68,166,-8,-32,36,109
0,14,10,0,-1,29,-,,-1,5,28,152
-3,19,-8,0,9,85,,,-8,-19,25,230
-3,-50,64,0,-6,-50,62,15,-3,-10,37,307
0,25,-13,0,-1,25,-6,0,-6,-8,12,361
-6,-19,19,0,-2,3,-6,0,,,,
1,-13,46,0,-1,-33,68,0,,,,
-3,34,-7,0,-3,28,8,0,-5,-55,64,373
-3,-59,56,0,-5,-49,39,0,0,30,-5,379
-3,34,-1,0,-1,-55,72,0,-7,-48,56,373
-4,24,-16,0,0,37,-21,0,-2,22,4,369
1,-53,77,0,-2,-70,71,0,-7,-40,45,340
-5,43,-24,0,-3,49,-12,0,-3,12,18,265
-6,-34,30,21,-5,5,-3,0,-5,-27,35,188
-2,0,35,92,1,-47,65,0,-2,3,28,125
-6,-11,9,132,-1,35,2,0,-4,32,-20,40
0,-24,59,190,-5,-48,42,0,-2,-55,74,0
-5,51,-16,276,1,-67,83,0,-2,32,-15,0
-4,-68,65,337,-5,55,-29,0,-2,-58,70,0
-5,37,-2,368,0,-77,84,0,-2,-22,61,0
-5,-53,46,378,1,-17,51,27,-4,8,-15,0
-4,20,22,376,-5,8,-8,89,2,-48,74,0
-6,-27,24,374,2,-44,73,128,-2,25,13,0
-2,-8,43,357,-6,45,-5,197,-6,-42,29,0
-7,0,1,296,-4,-56,51,272,0,3,39,0
0,-30,65,226,-4,22,14,339,-6,52,-22,0
-6,47,-8,151,-5,-36,30,367,0,-78,70,0
-6,-56,60,78,-1,0,36,377,2,-35,66,0
-6,28,10,1,-8,-9,10,378,-7,27,-21,0
-5,-40,37,0,2,-23,55,374,-4,-64,55,0
1,-61,80,0,-8,9,-8,366,-4,32,12,0
-,,,,-3,-60,63,310,-5,-40,30,0
8,44,-18,0,-7,36,0,233,0,-1,40,8
-2,-64,74,0,-6,-47,51,160,-7,63,-33,82
-2,-13,46,0,-2,24,1,,1,-85,79,123
-8,0,2,0,6,87,,,-6,56,-13,194
-3,-62,65,0,-7,-36,35,8,-1,-68,58,272
-6,34,-1,0,0,-56,74,0,-5,30,10,334
-6,-48,50,0,-9,40,-16,0,-7,-41,,
-4,20,14,0,0,-61,74,0,,32,367,
-9,29,-14,0,1,-8,47,0,3,-78,79,378
1,-53,71,0,-9,-3,5,0,-8,56,-24,379
-2,7,28,0,-6,-64,66,0,1,-72,72,374
-8,-19,26,0,-3,38,-5,0,-7,42,-10,362
0,-7,38,0,-8,-55,54,0,-4,-56,57,295
-7,35,-11,0,2,-47,69,0,-4,26,5,219
-3,-53,65,32,-8,35,-16,0,-5,-34,41,146
-5,30,-3,99,-2,-61,74,0,-2,8,25,74
-10,3,5,130,0,6,29,0,-9,31,-12,0
2,-30,56,201,-10,-15,18,0,-7,-10,19,0
-7,13,-5,276,-3,-64,73,0,0,-45,59,0
1,-44,64,336,-4,43,-9,0,0,-45,59,0
-6,24,-11,367,-8,-56,61,0,0,-13,43,0
-1,-53,68,377,1,-36,60,26,-9,-3,12,0
-4,34,-15,370,-8,21,-8,88,-5,-47,52,0
-3,-58,69,369,1,-48,67,132,-2,22,4,0
-3,33,-13,342,-7,29,-9,197,-9,4,8,0
-5,-55,67,265,-1,-52,64,276,1,-29,53,0
1,-25,54,198,-5,26,-9,339,-2,21,11,0
-5,9,-4,125,-7,-17,23,363,-9,-36,41,0
1,-38,64,58,1,-14,38,378,-1,12,17,0
-4,20,-11,0,-7,-7,13,374,-7,25,-5,0
-6,-43,41,0,1,-22,45,369,-3,-46,66,0
0,9,20,,-6,1,4,361,0,1,32,0
0,,,,0,-29,55,308,-10,-14,22,0
-6,-24,28,0,-1,21,1,236,0,-11,41,15
-2,-54,67,0,-6,-39,51,165,-4,31,-5,90
-2,30,-10,0,0,16,8,100,-6,-51,62,126
-5,-56,60,0,-6,-37,44,21,-4,31,2,189
1,-28,47,0,0,10,15,0,-8,-46,51,271
-6,9,-2,0,-,,,,-2,20,8,330
-4,-45,50,0,3,18,-13,0,-3,21,,
0,19,12,0,-3,-45,71,0,-7,366,,
-6,-39,32,0,-1,7,28,0,-4,-49,68,376
0,-56,70,0,-4,-27,18,0,-3,32,-13,379
-4,40,-19,0,-1,-10,45,0,-4,-53,68,369
-1,-63,75,0,-1,38,-12,0,-2,31,-14,357
0,-11,47,0,-5,-64,59,0,-5,-53,68,293
-7,1,1,0,-1,37,4,0,-3,31,-9,217
-3,-66,65,58,-5,26,-13,0,-6,-48,64,149
-4,40,-7,115,2,-63,72,0,-1,24,-2,68
-4,-56,55,164,-4,46,-25,0,-5,-43,55,0
-4,28,12,245,-7,-22,16,0,-3,16,8,0
-5,-41,36,315,2,-16,51,0,-5,16,-15,0
-3,5,28,355,-6,9,-6,0,0,-43,74,0
-4,49,-27,370,-4,-68,69,0,-4,11,23,0
-1,-72,80,376,-4,40,-4,37,-4,-30,22,0
-6,52,-18,369,-6,33,-26,101,-2,-8,42,0
-4,-68,68,366,2,-65,85,148,-3,37,-16,0
-5,40,-5,313,-6,50,-28,223,-1,-64,61,0
-6,-50,50,237,2,-73,83,294,-5,39,2,0
-4,23,18,162,-7,52,-24,356,-7,26,-17,0
-8,-30,30,87,-3,-73,72,373,2,-64,76,0
-2,0,39,,-5,45,-11,379,-2,17,23,0
,24,,,-4,-57,59,375,-4,-29,19,0
-7,-10,10,0,-4,28,8,372,0,-9,49,0
-2,-66,73,0,-8,-41,37,337,-7,60,-25,0
-7,44,-8,0,-2,12,26,260,1,-79,73,0
-5,-57,60,0,-8,-21,24,176,3,-42,71,48
1,-42,67,0,0,-4,44,11,-7,31,-26,108
-7,27,-14,0,5,,,,5,-68,84,152
0,-55,73,0,-7,42,-13,31,-7,55,-31,235
-3,15,22,0,-3,-59,67,0,5,-83,84,306
-8,-25,27,0,-5,37,-6,0,-8,60,-27,3
0,-58,71,0,-9,8,0,0,64,,,
-8,38,-13,0,1,-34,66,0,0,-81,71,375
-3,-57,67,0,-4,32,6,0,-6,48,-10,381
-6,35,-7,0,-9,-47,44,0,-4,-56,54,377
-7,6,2,0,0,17,19,0,-4,21,12,373
-5,-49,61,0,-6,34,-16,0,-9,43,-27,330
-4,27,3,0,-2,-59,73,0,0,-19,51,94
-7,-44,51,21,1,1,37,0,-9,29,-7,69
1,-40,64,90,-11,-9,11,0,-9,29,-7,49
-8,21,-9,128,-5,-64,67,0,-8,1,-2,28
0,-45,67,194,-4,40,-7,0,-8,1,-2,0
-5,26,-11,276,-7,-54,59,0,1,-32,55,0
-2,-55,68,338,1,-42,69,0,-5,24,9,0
-3,31,-11,368,-8,32,-14,0,-7,-40,43,0
-3,-58,64,377,0,-57,71,0,2,-36,63,0
-2,35,-8,373,0,8,23,49,-8,19,-14,0
-7,-54,59,373,-8,-22,27,102,-3,-44,55,0
-1,26,0,354,0,-10,41,156,0,7,24,0
-5,18,-13,277,-9,-4,10,226,-11,-24,28,0
1,-46,71,211,-6,-54,61,306,1,0,31,0
-4,31,-18,126,-2,26,-3,358,-6,28,-3,0
-2,-56,74,55,-7,-47,55,373,-4,-49,59,0
-3,36,-19,0,0,18,7,377,1,-15,44,0
-1,-64,72,0,-7,-37,42,375,-11,3,9,0
1,-14,,,0,10,15,372,-7,-47,56,0
,44,0,,-6,-31,36,345,-1,28,5,0
-5,0,5,0,0,3,24,283,-8,14,1,0
-4,-59,62,0,-3,25,-12,201,-1,-38,61,21
-1,29,-3,0,-5,-47,65,133,-6,23,-7,96
-5,-49,48,0,0,23,-9,56,-10,-34,39,135
1,-52,65,0,-4,-46,65,0,-4,32,-9,207
-4,32,-16,0,-2,-1,,,-8,-22,25,286
0,-58,71,0,3,39,0,,-2,34,-8,345
-1,-3,35,0,-4,-11,12,0,-7,-9,15,368
-4,-12,7,0,-2,-15,48,0,-2,-24,49,379
-1,-63,68,0,-2,-4,0,0,-6,,,
-5,43,-11,0,-2,-51,54,0,10,0,376,
-4,-59,62,0,-2,24,7,0,-2,-39,60,368
-3,35,3,0,-2,15,-10,0,-4,21,-9,353
-6,30,-19,3,-1,-51,65,0,-3,-47,69,284
2,-60,77,69,-3,38,-14,0,0,29,-16,209
-2,19,18,122,-5,-23,19,0,-6,-50,72,138
-6,-32,29,173,1,-17,48,0,-1,0,27,67
-2,0,38,248,-6,8,-6,0,-5,-18,23,0
-4,-12,9,316,-4,-62,60,0,-3,-12,39,0
-2,-25,55,358,-3,38,1,0,-3,-8,9,0
-7,11,-9,373,-5,35,-21,0,-3,-51,67,0
2,-44,71,378,2,-65,83,0,-3,28,-5,0
-6,34,-20,373,-5,51,-32,75,-3,4,-7,0
1,-63,80,368,-5,-25,19,120,-1,-40,67,0
-4,19,21,321,-1,-11,49,188,-3,22,10,0
-8,-26,24,243,-5,3,-1,256,-4,-43,32,0
-2,-5,43,170,0,-38,68,324,0,7,35,0
-7,-2,7,101,-6,25,-21,366,-5,44,-18,0
0,-28,63,32,2,-59,77,375,0,-72,69,0
-8,19,-13,0,-6,44,-26,379,0,-26,56,0
-5,-59,59,0,1,-65,82,375,-4,17,-15,0
-,,,,-9,46,-26,365,2,-52,78,0
5,30,10,0,0,-65,74,312,-5,37,7,0
-6,-40,40,0,0,-15,51,232,-5,-49,39,0
0,-61,80,0,-7,6,1,170,4,-75,88,37
-8,43,-23,0,0,-29,6,,-7,57,-35,104
-1,-67,75,0,4,103,,,3,-84,84,147
0,-12,45,0,-10,16,-10,10,-7,62,-20,229
-9,1,6,0,3,-43,66,0,0,-77,67,297
-3,-60,65,0,-3,23,15,0,-6,41,-3,35
-7,34,-3,0,-7,-36,39,0,4,,,
-10,17,-9,0,-3,11,29,0,-3,-55,42,374
3,-44,67,0,-8,34,-14,0,-3,14,24,380
-8,28,-11,0,-2,-60,68,0,-7,-17,17,375
1,-47,71,0,-4,38,-10,0,2,-78,78,373
-2,10,23,0,-11,-5,8,0,-7,50,-20,341
-9,-25,29,20,3,-25,56,0,-1,-63,68,264
1,-3,33,87,-10,16,-7,0,-7,36,0,189
-7,29,-10,129,-8,-53,48,0,-4,-42,48,116
-2,-50,66,199,-1,25,15,0,-4,13,20,38
-5,29,-8,276,-10,-34,36,0,-4,-26,29,0
-4,-53,59,337,-2,-57,73,0,2,-54,69,0
-1,27,-1,367,-5,42,-15,0,-10,32,-8,0
-7,-50,54,374,-4,-62,70,0,1,-48,62,0
0,23,6,376,-4,39,-7,65,0,-14,42,0
-6,24,-13,368,-10,4,5,104,-8,-5,10,0
0,-53,70,358,1,-34,59,158,1,-22,47,0
-3,32,-19,288,-8,20,-5,230,-5,23,4,0
-2,-57,76,219,1,-48,63,304,-6,-40,48,0
-1,38,-18,133,-6,25,-7,356,3,-29,53,0
-4,-60,69,65,-9,-32,36,369,-9,14,1,0
-2,38,-10,0,2,0,24,378,-8,-36,41,0
-5,-60,59,0,-8,-18,23,373,-2,13,19,0
0,-39,,,1,-11,37,372,-8,-28,34,0
,64,0,,-7,-8,14,344,-2,-44,64,0
-4,25,-12,0,1,-19,43,274,-5,30,-7,0
1,-57,69,0,-4,1,8,209,-6,-49,64,0
0,10,19,0,-6,-45,59,140,0,-8,39,67
-6,-27,25,0,,,,,-9,-7,14,116
-2,-65,69,0,0,21,1,68,0,-20,51,163
-2,39,-15,0,-5,-40,51,0,-7,7,1,231
-4,-59,63,0,-2,-33,56,0,-8,-49,53,306
-2,33,-3,0,-2,8,-3,0,-1,23,7,
-5,18,-15,0,-6,-37,46,0,356,,,
1,-51,73,0,-1,13,14,0,-10,-43,44,373
-5,38,-23,0,-4,-36,33,0,2,13,18,380
-6,-36,35,0,-3,-47,65,0,-9,-25,31,373
0,7,32,0,1,25,-13,0,-1,-5,31,369
-5,47,-22,8,-3,-56,63,0,-8,-10,16,337
0,-70,75,73,0,-12,46,0,-1,-20,48,258
-6,48,-19,126,-5,3,0,0,-4,6,6,193
-2,-66,71,181,-4,-59,50,0,-9,-48,62,123
-4,41,-8,262,-1,28,7,0,-1,23,-2,44
-4,-59,56,328,-5,-43,37,0,-5,-42,52,0
-4,27,6,361,0,-62,78,0,0,12,11,0
-5,36,-24,374,-4,49,-23,0,-3,19,-11,0
0,-64,81,376,-1,-72,78,0,-3,-43,69,0
-5,50,-25,369,0,-19,51,52,-3,5,22,0
-2,-72,79,362,-5,8,-7,105,-3,-25,23,0
-6,52,-21,293,0,-43,72,149,-2,-10,41,0
-3,-66,71,219,-5,32,-21,228,-2,31,-13,0
-5,44,-5,146,2,-64,80,296,-4,-58,60,0
-7,-56,56,68,-6,18,19,354,-3,34,1,0
-,,,,-5,-31,24,369,-5,19,-16,0
5,27,13,0,-1,-6,40,378,1,-58,76,0
-8,41,-28,0,-6,-2,5,374,-6,45,-26,0
1,-68,83,0,1,-31,60,373,-3,-31,22,0
-7,52,-22,0,-7,16,-12,345,-2,-4,44,0
-7,-14,12,0,1,-44,72,276,-5,-5,1,0
-2,-20,53,0,-7,32,-18,190,1,-79,76,4
-8,7,-5,0,1,-51,77,124,-7,51,-16,80
-5,-65,65,0,-3,12,26,48,-5,22,-22,125
-4,36,0,0,-7,-25,24,0,3,-58,81,187
-9,29,-15,0,-2,,,,-7,48,-30,273
1,-54,74,0,,-3,39,0,4,-80,86,334
-8,37,-20,0,-8,37,-11,0,-,,,
-7,-29,28,0,0,-55,66,0,6,60,-31,373
-2,-1,35,0,-6,35,-6,0,1,-84,78,379
-8,-11,20,0,-9,5,0,0,-7,56,-16,379
-2,-55,69,0,1,-35,61,0,-2,-67,62,375
-7,33,-8,0,-3,29,6,0,-5,31,5,364
-2,-51,61,58,-8,-45,44,0,-6,-40,39,297
-5,25,0,109,2,-47,68,0,-2,6,27,229
-9,8,1,148,-9,35,-13,0,-8,49,-24,148
1,-33,59,219,-1,-58,70,0,1,-64,76,78
-7,14,-6,294,0,0,36,0,-9,40,-12,0
1,-44,65,344,-9,-9,12,0,-1,-55,59,0
0,13,17,368,-3,-61,69,0,-7,28,4,0
-8,-33,33,375,-4,40,-5,0,-8,17,-4,0
1,2,27,374,-7,-54,58,0,2,-40,64,0
-8,-19,17,367,1,-39,64,45,-5,15,15,0
1,-15,45,354,-9,25,-10,102,-6,-33,35,0
-8,-1,3,289,2,-52,71,153,0,-46,61,0
-6,-56,67,219,-6,33,-12,230,-8,25,-6,0
0,35,-8,149,-2,-57,66,307,0,-45,61,0
-6,-54,55,75,-4,31,-9,357,0,-3,35,0
-1,27,8,4,-4,-54,62,368,-10,-12,17,0
-5,26,-21,0,-1,27,-3,377,0,-14,43,0
1,-59,74,,-6,-46,53,374,-5,29,-1,0
,0,,,1,-31,52,372,-5,-45,58,0
-3,42,-20,0,-7,10,-3,333,0,-24,55,0
-6,-24,20,0,0,-37,59,261,-10,11,2,0
1,-14,44,0,-3,18,-5,184,0,-35,57,25
-5,0,0,0,-3,-41,60,116,-1,19,10,97
-5,-67,61,0,-3,18,-5,33,-9,-36,42,133
1,33,-3,0,-3,-43,60,0,-1,12,23,202
-6,26,-14,0,,,,,-9,-26,29,288
1,-57,75,0,1,-4,25,0,0,-4,32,341
-1,15,19,0,-5,-18,27,0,-7,-14,18,369
-7,-29,21,0,-5,-39,61,0,0,-18,46,378
0,-5,40,0,-1,18,-7,0,-,,,
-3,48,-21,0,-3,-47,57,0,1,34,-5,376
-2,-65,76,0,-2,-17,45,0,-9,-51,57,369
-5,44,-10,0,-2,-2,1,0,0,24,2,361
-7,12,-11,43,0,-31,58,0,-8,-41,48,296
3,-45,68,105,0,23,13,0,-2,13,15,224
-6,30,-17,157,-5,-40,31,0,-8,-25,37,150
2,-56,78,224,0,-54,65,0,0,-1,25,84
-7,42,-24,307,-2,38,-15,0,-3,27,-12,1
-1,-69,76,353,-3,-62,70,0,-4,-49,68,0
-3,47,-22,374,0,-17,52,0,-2,24,-9,0
-3,-67,74,378,-6,10,-5,0,-3,-6,11,0
-5,48,-12,374,3,-44,69,9,-2,-24,50,0
-6,-64,60,369,-3,35,0,78,-3,3,-2,0
-4,36,0,328,-5,-51,47,122,-4,-45,50,0
-7,32,-20,242,-4,19,21,183,-1,14,11,0
0,-57,81,172,-5,-29,23,265,-2,17,-12,0
-7,47,-25,93,-2,-10,44,332,0,-49,68,0
-2,-69,81,24,-4,-4,0,367,-4,34,-14,0
-6,51,-23,0,-3,-74,73,377,-4,-18,9,0
-3,-70,76,,-6,46,-11,379,0,-19,54,0
0,,,,-4,-58,56,375,-5,42,-11,0
0,-25,62,0,-4,26,10,363,-3,-61,60,0
-8,16,-11,0,-7,-37,35,297,-4,36,3,0
0,-48,72,0,-3,7,31,226,-6,31,-21,0
-5,32,4,0,-7,-15,18,149,2,-63,80,44
-8,-47,44,0,,,,,-7,46,-29,109
-2,15,24,0,0,-12,49,81,1,-74,81,151
-7,46,-22,0,-9,1,3,13,-6,55,-22,236
-1,-66,76,0,-4,-56,63,0,1,-78,72,306
-6,44,-17,0,-7,33,0,0,2,-36,,
-8,0,6,0,-8,16,-7,0,62,356,,
-1,-28,57,0,1,-41,70,0,-7,24,-18,374
-6,36,-6,0,-4,23,14,0,5,-62,75,380
-7,-47,58,0,-8,-39,37,0,-7,51,-25,375
-2,23,6,0,-2,9,27,0,3,-75,79,373
-8,21,-6,20,-7,34,-16,0,-7,53,-25,333
0,-44,66,87,0,-58,70,0,-1,-69,73,256
-3,11,16,130,2,-7,44,0,-5,44,-10,172
-6,-29,36,196,-11,-3,5,0,-5,-52,59,98
0,3,26,266,-5,-60,62,0,-5,23,9,30
