x Normal 1,y Normal 1,z Normal 1,i Normal 1,, Normal 4, Normal 4, Normal 4, Normal 4
12,-36,45,0,,12,-34,38,304
-8,22,10,0,,-8,11,22,233
,,,,,8,-29,35,163
,,,,,-3,3,22,99
3,-38,32,0,,-6,3,21,28
11,-29,50,42,,13,-29,39,0
-7,8,0,93,,-7,4,17,0
8,-41,43,135,,4,-20,30,0
-1,0,32,181,,4,-8,29,0
2,-15,20,259,,-7,7,14,0
3,-16,36,327,,12,-38,44,0
0,-2,19,361,,8,-18,36,0
8,-26,42,373,,-4,-6,18,0
-6,14,18,378,,11,-26,40,0
8,-29,32,368,,-1,6,23,0
-2,0,28,366,,5,-27,31,0
5,-16,25,321,,12,-35,46,0
0,-10,33,255,,-9,14,10,0
2,-7,24,189,,12,-39,48,0
9,-31,37,120,,4,-7,33,0
-5,4,22,48,,-3,-12,22,0
10,-28,36,0,,8,-19,40,0
8,-22,35,0,,-9,18,13,61
-4,-2,21,0,,9,-45,40,114
11,-28,40,0,,-4,18,21,161
-2,-4,23,0,,5,-39,35,236
6,-24,34,0,,14,-46,49,309
1,-8,28,0,,-11,22,8,356
-7,5,16,0,,,,,
11,-31,40,0,,10,-51,48,365
6,-16,35,0,,-8,28,11,377
-4,-4,19,0,,8,-44,43,368
9,-32,36,0,,-8,21,18,365
-5,6,21,0,,5,-36,34,328
-7,5,11,0,,-5,12,25,254
10,-32,48,0,,2,-21,29,182
-8,13,10,0,,9,-46,52,114
3,-29,32,0,,-12,28,8,34
0,-1,31,29,,11,-48,45,0
-10,,,,,-10,25,14,0
16,8,94,,,8,-42,43,0
15,-48,51,137,,7,-29,46,0
-10,25,12,214,,-8,14,8,0
12,-51,44,295,,6,-35,35,0
-8,20,16,346,,-4,9,24,0
8,-42,37,364,,-8,24,7,0
-2,11,25,376,,11,-42,48,0
1,-21,27,375,,0,-3,33,0
0,-8,34,370,,-3,-4,17,0
-10,25,11,350,,9,-41,42,0
8,-44,44,278,,-9,24,17,0
-10,25,15,205,,8,-35,38,0
6,-37,39,132,,7,-31,48,0
-7,13,24,62,,-8,21,8,0
4,-26,27,0,,3,-27,31,0
11,-43,48,0,,0,1,29,27
-11,25,10,0,,1,-13,21,98
10,-44,47,0,,12,-45,46,137
-10,23,11,0,,-9,25,15,197
-3,-3,16,0,,11,-43,39,282
5,-24,42,0,,-6,16,19,340
-8,19,17,0,,7,-35,35,366
6,-31,35,0,,-2,6,25,376
-6,11,26,0,,-7,19,11,
-10,19,11,0,,375,,,
10,-38,43,0,,11,-40,41,367
-11,24,13,0,,-8,16,16,354
-1,-6,18,0,,11,-35,39,289
3,-13,40,0,,-7,11,20,218
-5,2,17,0,,8,-29,36,151
8,-37,38,0,,-3,2,22,81
-7,15,23,63,,-5,0,23,12
,,,,,11,-28,38,0
,,,,,-6,2,18,0
-8,11,14,118,,5,-20,31,0
11,-37,45,162,,3,-9,29,0
-9,19,13,238,,-6,4,15,0
13,-43,43,315,,11,-35,43,0
-8,20,15,354,,6,-16,34,0
10,-41,42,370,,-2,-7,19,0
-6,17,19,377,,9,-23,39,0
8,-32,34,369,,-1,5,24,0
-4,5,26,364,,5,-26,31,0
-8,13,17,324,,10,-34,45,0
11,-35,41,253,,-8,12,9,0
-7,13,16,184,,2,-20,26,0
9,-33,39,114,,2,-6,33,0
-5,6,21,42,,-2,-15,22,0
10,-30,36,0,,11,-45,47,0
8,-22,35,0,,-10,18,12,67
-2,-2,23,0,,12,-47,43,121
9,-28,38,0,,-7,20,19,171
-1,0,21,0,,7,-41,37,250
6,-25,37,0,,-3,8,26,312
10,-31,42,0,,-11,21,8,357
-5,5,15,0,,12,-49,48,366
2,-17,29,0,,-9,28,12,378
5,-12,32,0,,,,,
-2,-8,20,0,,,,,
9,-34,41,0,,8,-45,43,368
-5,10,16,0,,-9,22,17,366
-5,2,11,0,,7,-39,36,328
8,-27,47,0,,-7,16,24,252
-3,10,1,,,-9,25,6,186
7,0,,,,9,-44,52,115
4,-34,37,0,,-14,27,8,39
-1,4,26,28,,12,-48,45,0
-8,14,6,89,,4,-16,41,0
12,-45,53,135,,-5,2,16,0
-10,25,7,200,,6,-25,44,0
12,-52,48,285,,-8,21,17,0
-8,23,12,338,,8,-37,36,0
8,-46,41,364,,10,-36,48,0
8,-33,46,374,,-9,22,10,0
-8,19,11,375,,11,-40,46,0
8,-43,46,369,,-1,1,33,0
-9,25,9,358,,-2,-9,18,0
9,-45,47,297,,10,-41,41,0
0,-16,43,228,,-11,25,16,0
-4,8,12,159,,8,-38,37,0
4,-30,48,87,,7,-26,46,0
-8,16,7,19,,-8,16,11,0
8,-31,29,0,,11,-39,44,4
-6,4,31,0,,-1,6,28,66
-10,24,8,0,,1,-20,24,121
10,-44,48,0,,3,-9,37,157
-10,23,10,0,,-2,-5,17,232
-1,-7,19,0,,13,-46,41,308
1,-19,40,0,,-7,19,17,353
-5,6,13,0,,7,-39,37,369
8,-32,36,0,,-2,10,22,378
-7,14,25,0,,4,,,
-8,15,12,0,,,-23,30,373
8,-35,44,0,,1,-6,30,366
-5,3,32,0,,0,-9,24,342
2,-12,21,0,,11,-36,39,271
1,-6,38,0,,-7,13,19,202
-9,22,17,0,,8,-31,39,133
9,-38,37,0,,-4,4,21,62
5,-20,38,57,,8,-27,35,0
,,,,,12,-28,37,0
,,,,,-6,3,19,0
-6,6,14,112,,5,-22,35,0
11,-32,44,157,,2,-8,25,0
-8,16,14,228,,-6,3,15,0
11,-40,42,308,,11,-36,45,0
0,-5,30,351,,-5,7,15,0
1,-13,24,370,,-1,-9,23,0
6,-15,36,379,,8,-21,37,0
-4,1,19,374,,-2,7,19,0
8,-27,37,368,,6,-29,34,0
-6,11,18,345,,9,-32,45,0
7,-24,31,278,,-7,11,9,0
-2,-2,29,210,,3,-22,30,0
3,-15,28,137,,0,-2,29,0
4,-12,28,66,,-7,16,8,0
0,-10,28,0,,11,-44,49,0
11,-32,36,0,,-9,17,9,56
-5,3,20,0,,-3,-9,15,111
-2,-4,24,0,,8,-24,47,156
8,-24,35,0,,-7,6,11,226
-3,-3,20,0,,12,-38,48,304
7,-30,40,0,,-9,18,9,348
0,-1,22,0,,,,,
-5,4,15,0,,3,-31,31,362
8,-32,41,0,,1,-2,32,376
4,-8,29,0,,-2,-8,22,374
0,-12,24,0,,4,-22,39,368
9,-36,44,0,,-5,9,9,356
-5,14,11,0,,7,-39,39,289
7,-37,47,0,,-8,17,22,219
7,-23,43,0,,4,-27,31,148
-5,2,14,0,,-3,1,33,80
5,-40,43,0,,-11,27,8,4
-4,10,19,,,12,-47,45,0
64,,,,,-11,25,14,0
6,-36,33,115,,10,-42,43,0
12,-43,56,169,,6,-24,44,0
-9,23,3,243,,-7,10,11,0
13,-53,53,316,,7,-35,36,0
-9,27,8,354,,-6,11,24,0
8,-51,45,366,,3,-22,28,0
-6,24,17,378,,11,-38,46,0
5,-36,36,374,,-11,24,12,0
7,-39,47,367,,10,-40,41,0
-7,24,8,341,,2,-14,40,0
8,-46,51,260,,-5,5,13,0
-9,30,7,200,,10,-36,38,0
8,-45,48,125,,-7,19,23,0
-9,22,15,56,,4,-31,32,0
-5,12,7,0,,9,-36,42,41
6,-38,51,0,,-10,18,11,109
-7,10,26,0,,13,-41,45,152
5,-22,30,0,,-10,24,16,228
9,-43,50,0,,12,-45,40,308
-10,22,9,0,,-7,19,18,352
9,-42,46,0,,8,-38,36,368
0,-15,39,0,,-2,12,23,377
-2,2,15,0,,,,,
9,-33,39,0,,4,-25,29,372
-8,15,21,0,,1,-4,30,366
-6,11,11,0,,-8,17,17,338
7,-32,45,0,,12,-37,40,265
-9,19,10,0,,-8,15,18,198
5,-15,24,0,,8,-33,38,127
-3,-2,35,0,,-3,5,21,57
-9,19,15,0,,8,-28,35,0
9,-38,38,25,,12,-28,38,0
-9,1,,,,-7,3,20,0
5,19,93,,,5,-24,35,0
11,-34,36,138,,2,-5,23,0
-6,13,26,189,,-5,3,16,0
-6,10,12,271,,11,-35,43,0
9,-38,42,333,,6,-11,30,0
-6,16,17,363,,-1,-11,23,0
12,-37,42,375,,9,-20,37,0
-7,18,17,375,,-3,10,18,0
9,-36,34,367,,7,-33,38,0
-7,9,24,358,,-1,5,21,0
-4,7,19,305,,-7,10,8,0
9,-30,41,240,,4,-27,36,0
-6,11,17,171,,0,4,24,0
9,-33,37,99,,-8,17,5,0
-6,6,22,32,,11,-46,53,2
2,-13,29,0,,-10,20,5,69
4,-18,32,0,,-1,-16,18,123
-6,4,21,0,,6,-18,44,172
11,-31,38,0,,-5,0,12,247
-3,1,19,0,,10,-34,49,317
-2,-5,24,0,,-8,15,7,355
10,-25,37,0,,10,-46,49,366
-2,-1,21,0,,-8,30,8,37
5,-23,33,0,,8,,,
2,-4,27,0,,0,-15,24,373
-7,8,15,0,,3,-16,38,367
1,-17,26,0,,-4,5,12,336
3,-13,34,0,,4,-31,49,256
-3,-9,20,0,,-7,22,7,195
9,-38,47,0,,5,-32,35,122
-5,15,11,0,,-5,6,29,56
-5,-6,17,0,,2,-17,21,0
9,-25,45,40,,10,-48,50,0
,,,,,-9,27,11,0
,,,,,9,-43,45,0
-7,3,9,93,,4,-23,46,0
8,-39,39,141,,-6,8,11,0
-2,12,24,199,,8,-36,37,0
4,-34,31,279,,-6,11,22,0
0,-2,31,329,,5,-21,29,0
-10,22,7,362,,10,-36,48,0
9,-48,46,369,,-11,23,11,0
-7,25,16,376,,10,-40,42,0
5,-39,38,367,,0,-13,40,0
-5,12,23,358,,-2,3,14,0
2,-24,27,302,,11,-35,41,0
-3,0,34,232,,-9,19,20,0
-8,29,8,169,,5,-32,32,0
8,-46,49,94,,9,-33,43,50
-11,25,12,20,,-9,16,12,111
9,-41,40,0,,13,-40,46,156
6,-34,50,0,,-9,21,14,226
-7,21,8,0,,12,-44,40,308
6,-29,34,0,,-7,18,18,
-3,3,28,0,,353,,,
-11,21,8,0,,11,-38,39,370
9,-42,47,0,,-4,12,22,378
-8,23,11,0,,-8,13,14,373
-1,-1,17,0,,11,-37,40,366
3,-19,41,0,,-9,17,18,328
-9,17,19,0,,12,-36,39,253
8,-30,32,0,,-9,13,19,187
-8,10,26,0,,8,-32,35,115
-8,17,10,0,,-3,4,25,45
8,-32,45,0,,9,-26,34,0
-4,2,32,0,,11,-28,38,0
1,-14,23,0,,-6,3,20,0
10,-36,38,5,,7,-23,33,0
7,,,,,2,-7,25,0
-9,16,18,113,,-5,2,18,0
10,-35,37,161,,11,-33,41,0
-7,14,22,232,,-6,6,14,0
8,-33,32,308,,0,-10,23,0
-3,5,28,349,,9,-19,36,0
4,-23,28,369,,-4,9,18,0
11,-36,42,378,,7,-32,37,0
-8,18,17,373,,9,-31,44,0
11,-36,36,368,,-8,9,9,0
-8,11,23,333,,4,-29,35,0
9,-30,32,262,,1,4,24,0
-5,5,26,201,,-7,14,8,0
6,-21,30,126,,12,-43,50,1
1,-8,28,62,,2,-5,32,62
-7,7,22,0,,0,-19,19,115
12,-32,37,0,,7,-14,43,162
3,-17,32,0,,-5,-4,13,241
0,-8,27,0,,10,-52,44,315
11,-32,38,0,,-7,20,,
-4,1,20,0,,16,356,,
8,-29,39,0,,5,-41,35,366
7,-23,36,0,,0,9,27,377
-3,0,20,0,,-2,-19,25,374
6,-23,34,0,,2,-12,36,367
1,-1,25,0,,-3,1,13,342
-7,6,16,0,,8,-45,43,261
9,-35,45,0,,-8,25,15,197
-5,14,11,0,,4,-36,38,123
-5,14,11,0,,-5,9,25,58
-7,-13,20,0,,3,-21,24,0
-7,-13,20,0,,11,-49,51,0
8,-40,47,15,,-11,29,10,0
-11,,,,,10,-47,47,0
,8,9,78,,5,-21,42,0
-2,-1,14,132,,-6,7,11,0
14,-32,41,185,,9,-39,40,0
-8,0,0,254,,-7,14,20,0
8,-37,53,320,,5,-24,32,0
-5,23,14,355,,9,-35,46,0
8,-45,44,367,,-10,21,11,0
3,-8,37,378,,2,-14,22,0
-5,-1,18,373,,0,-8,37,0
7,-28,41,367,,-2,0,16,0
-7,16,11,331,,10,-36,41,0
7,-40,50,250,,-8,19,20,0
-8,28,7,193,,-6,7,16,0
0,-14,24,116,,8,-29,41,38
1,-13,39,48,,-5,9,25,98
-3,2,12,0,,6,-26,28,140
10,-45,43,0,,0,0,34,182
-9,21,19,0,,1,-15,20,262
7,-34,35,0,,11,-43,41,331
9,-40,49,0,,-,,,
-10,23,7,0,,8,19,17,361
5,-20,26,0,,10,-39,39,375
-2,-5,33,0,,-4,14,22,375
0,-4,19,0,,5,-28,30,367
10,-38,42,0,,-1,0,30,358
-8,19,17,0,,3,-14,24,302
-3,7,12,0,,2,-12,35,235
4,-27,45,0,,-7,14,18,169
-9,12,24,0,,9,-33,37,97
7,-24,30,0,,-5,5,24,31
-4,5,30,0,,9,-28,33,0
-8,16,14,0,,10,-27,37,0
11,-36,39,43,,-5,3,21,0
,,,,,8,-23,34,0
,,,,,1,-7,24,0
-10,15,17,108,,-5,2,18,0
12,-35,39,157,,10,-32,40,0
6,-16,41,218,,-5,5,16,0
-3,0,16,290,,1,-11,25,0
7,-29,40,344,,7,-17,34,0
-6,9,16,365,,-5,7,17,0
11,-34,43,376,,8,-31,39,0
-7,17,16,374,,8,-27,43,0
11,-39,38,367,,-7,6,11,0
-8,15,21,345,,5,-28,38,0
-2,0,19,281,,0,6,22,0
7,-24,40,216,,-7,9,10,0
-4,8,17,151,,11,-38,50,20
10,-32,38,70,,-9,14,7,85
-6,7,21,1,,0,-22,23,130
5,-20,30,0,,4,-8,40,181
2,-12,30,0,,-4,-11,15,265
-7,8,20,0,,8,-24,44,327
12,-34,39,0,,-6,6,11,357
5,-17,29,0,,7,-41,36,367
0,-9,27,0,,-2,11,,
8,-21,33,0,,28,377,,
-2,2,19,0,,-1,-21,26,368
6,-25,38,0,,1,-9,36,363
9,-25,37,0,,-3,-1,15,317
-6,3,17,0,,4,-24,46,236
4,-24,33,0,,-7,16,9,177
2,-4,26,0,,5,-37,38,105
-6,10,9,0,,-5,10,25,32
9,-34,49,0,,4,-22,24,0
2,-7,28,0,,11,-48,50,0
-2,-17,26,0,,-12,28,9,0
9,-39,48,,,11,-46,46,0
46,,,,,-9,23,14,0
-6,12,9,100,,-5,7,12,0
9,-42,48,152,,6,-32,46,0
-5,18,14,214,,-7,14,22,0
7,-42,40,292,,6,-24,30,0
10,-32,48,343,,10,-35,46,0
-7,12,10,365,,-11,21,11,0
8,-40,46,374,,11,-39,43,0
-8,23,14,373,,-12,24,14,0
7,-41,38,367,,-2,-1,17,0
-7,17,20,346,,5,-17,43,0
4,-32,35,273,,-9,19,20,0
-6,11,26,207,,7,-34,33,21
-7,24,8,137,,-6,9,25,85
8,-45,51,66,,-9,12,14,130
-10,26,8,0,,13,-36,44,182
10,-47,46,0,,-8,19,14,262
2,-23,46,0,,12,-43,41,332
-4,11,10,0,,,,,
8,-38,38,0,,-8,20,17,360
-8,13,23,0,,10,-39,40,375
7,-26,30,0,,-4,17,20,376
7,-42,48,0,,6,-32,32,368
-9,25,9,0,,-2,3,27,361
1,-8,20,0,,-9,17,17,305
0,-13,39,0,,12,-38,41,232
-10,21,15,0,,-7,17,17,166
9,-34,36,0,,9,-36,38,92
-10,15,22,0,,-6,8,22,27
-4,12,11,0,,-4,-2,23,0
7,-27,45,0,,11,-28,37,0
-8,13,15,0,,-5,4,22,0
3,-19,24,32,,6,-25,35,0
,,,,,0,-5,21,0
-2,-6,34,97,,-4,3,19,0
3,-10,21,138,,11,-32,41,0
12,-34,39,196,,4,-8,26,0
-8,14,21,277,,0,-12,29,0
10,-36,33,340,,8,-32,43,0
-4,9,25,360,,-5,8,16,0
7,-27,31,376,,8,-34,41,0
-1,3,28,376,,8,-25,42,0
2,-18,24,369,,-6,4,12,0
2,-11,35,357,,4,-31,42,0
-8,16,20,302,,-1,8,17,0
11,-35,38,229,,-6,8,10,0
-7,12,21,161,,11,-37,49,30
6,-31,33,85,,-7,12,6,89
-1,2,27,21,,3,-26,28,137
-6,7,22,0,,2,-3,36,189
11,-34,39,0,,-1,-17,20,274
-7,8,20,0,,7,-18,41,332
3,-17,29,0,,-4,1,12,360
5,-15,29,0,,6,-43,39,368
-4,4,20,0,,-2,,,
9,-33,40,0,,15,22,377,
6,-18,32,0,,1,-26,28,369
-3,-4,23,0,,0,-4,33,364
6,-29,39,0,,-2,-7,17,315
-1,3,20,0,,3,-20,44,232
5,-27,37,0,,-8,27,13,170
8,-31,43,0,,6,-40,41,94
-8,9,11,0,,-6,15,22,30
1,-22,35,0,,5,-27,27,0
2,-2,25,0,,9,-47,54,0
-5,10,11,0,,-10,30,7,0
9,-38,48,3,,1,-8,20,0
7,,,,,3,-18,42,0
-6,12,8,93,,-2,4,11,0
-1,-15,20,147,,9,-41,40,0
6,-15,41,206,,-8,16,20,0
-4,-6,15,283,,-6,16,8,0
8,-27,46,338,,8,-35,48,0
-6,8,9,361,,-6,4,30,0
4,-34,33,369,,3,-14,20,0
0,4,31,378,,9,-38,43,0
-2,-15,24,370,,-10,22,12,0
3,-16,37,363,,11,-34,40,0
-5,5,12,317,,3,-17,45,0
5,-38,40,235,,-5,3,15,0
-6,17,20,172,,8,-31,30,48
2,-29,33,94,,-6,7,28,104
-3,3,28,37,,7,-24,26,150
-10,26,5,0,,-2,1,34,200
9,-49,51,0,,-9,15,16,280
-9,29,9,0,,11,-40,38,
-1,3,13,0,,343,,,
5,-29,46,0,,-7,16,19,365
-9,20,16,0,,11,-37,36,376
7,-33,35,0,,-6,14,22,373
6,-39,48,0,,7,-31,28,366
-7,24,8,0,,-2,2,29,352
4,-15,25,0,,4,-17,25,283
-3,-7,36,0,,13,-36,40,214
1,-3,16,0,,-8,16,17,147
9,-36,40,0,,10,-37,37,68
-9,18,19,0,,-6,9,24,0
0,8,12,0,,10,-32,34,0
3,-24,45,0,,10,-28,36,0
-8,8,25,0,,-6,3,23,0
6,-23,25,21,,11,-31,37,0
9,,,,,0,-3,23,0
,-31,40,89,,4,-23,35,0
-8,12,17,130,,10,-32,39,0
11,-33,40,188,,-5,6,16,0
-9,12,19,267,,9,-32,40,0
11,-35,36,337,,7,-13,31,0
-5,10,25,361,,-3,-7,23,0
8,-29,33,376,,7,-34,42,0
8,-26,40,376,,-3,10,15,0
-7,10,16,368,,-6,2,16,0
12,-34,38,355,,9,-27,44,0
-8,15,20,295,,-6,4,14,0
12,-35,38,222,,2,-32,39,10
-7,13,20,157,,0,2,22,67
9,-33,33,78,,-7,10,6,113
-4,4,28,15,,11,-41,54,170
-5,3,21,0,,-8,20,5,237
11,-32,38,0,,10,-48,50,318
-2,-5,30,0,,-7,21,11,354
6,-19,28,0,,7,-44,40,367
4,-13,29,0,,8,-28,,
-5,5,21,0,,45,376,,
10,-32,36,0,,-8,17,12,372
5,-17,31,0,,8,-42,44,367
-1,-6,24,0,,-7,24,10,333
10,-21,35,0,,7,-45,46,250
-3,2,22,0,,-8,27,12,188
5,-27,36,0,,5,-42,43,113
8,-29,41,0,,6,-36,49,43
-7,6,14,0,,-8,21,4,0
3,-24,37,0,,9,-47,54,0
1,-1,23,0,,-3,1,33,0
-8,7,15,0,,1,-12,22,0
10,-34,,,,11,-50,50,0
,45,58,,,-11,25,10,0
-7,8,8,103,,9,-43,42,0
0,-18,25,159,,4,-29,45,0
6,-10,35,222,,-5,17,9,0
-4,-12,18,303,,6,-28,34,0
7,-21,42,346,,-7,6,28,0
-4,1,13,365,,-10,21,8,0
9,-30,44,374,,9,-38,46,0
-7,15,15,373,,-9,23,12,0
-2,-18,25,365,,1,-3,18,0
2,-12,38,341,,1,-15,42,0
-5,1,15,273,,-10,16,19,0
5,-25,45,205,,9,-32,33,41
-7,16,11,133,,-7,8,27,98
7,-40,48,58,,-6,8,16,137
-4,7,25,0,,9,-32,44,189
3,-20,25,0,,-9,12,13,271
9,-48,52,0,,11,-39,40,3
-11,31,9,0,,39,,,
9,-48,46,0,,-7,15,19,361
3,-24,44,0,,11,-35,38,377
-4,11,10,0,,-6,15,22,375
8,-38,39,0,,-5,4,17,369
-6,12,23,0,,10,-30,40,354
4,-20,28,0,,-7,14,16,293
8,-40,46,0,,12,-36,42,221
-9,23,10,0,,-7,15,16,154
2,-7,18,0,,10,-36,39,73
0,-15,42,0,,-7,9,24,6
-9,21,15,0,,-2,-4,22,0
8,-32,38,0,,8,-27,36,0
-7,11,23,0,,-5,3,24,0
-5,9,14,16,,8,-28,34,0
9,,,,,11,-30,37,0
,-31,42,87,,-5,1,22,0
-8,13,14,126,,11,-31,37,0
4,-17,24,181,,1,-8,25,0
0,-7,37,246,,1,-14,29,0
-6,12,21,362,,10,-32,39,0
-1,0,17,363,,-7,7,19,0
-1,0,17,369,,7,-32,42,0
10,-30,33,376,,7,-20,37,0
-4,8,25,369,,-6,-1,17,0
6,-25,26,365,,7,-32,43,0
-3,-3,32,331,,-1,8,16,0
3,-13,23,259,,-8,0,15,0
2,-13,35,196,,10,-31,45,60
-6,15,17,123,,-7,7,8,104
9,-37,37,51,,3,-28,33,159
-6,7,24,0,,3,2,30,213
10,-31,32,0,,-1,-24,24,296
10,-32,40,0,,5,-11,37,344
-5,5,20,0,,-4,-6,16,366
6,-23,31,0,,8,-23,44,
1,-9,26,0,,375,,,
2,-18,30,0,,-3,16,23,374
11,-32,39,0,,1,-29,29,367
-3,5,19,0,,0,0,31,354
0,-8,25,0,,-3,-11,20,282
7,-19,33,0,,2,-14,41,210
-6,3,20,0,,-6,5,14,149
7,-28,38,0,,6,-45,44,72
8,-24,39,0,,-8,20,17,2
-6,3,17,0,,6,-34,34,0
4,-25,39,0,,9,-46,55,0
1,0,22,0,,-10,31,4,0
-8,3,16,3,,2,-16,23,0
10,,,,,1,-12,38,0
-32,43,68,,,0,0,15,0
-5,6,12,113,,9,-47,45,0
0,-19,30,170,,4,-26,44,0
4,-8,33,233,,-6,16,10,0
-2,-16,23,312,,6,-34,48,0
6,-17,39,351,,-7,10,25,0
-4,-3,16,367,,4,-19,24,0
7,-25,42,375,,7,-39,47,0
-8,11,16,372,,-10,24,10,0
0,-21,25,366,,9,-37,44,0
1,-7,35,339,,2,-15,41,0
-4,-5,17,264,,-3,0,16,3
4,-19,42,196,,9,-33,35,72
-7,9,13,127,,-7,9,25,116
4,-38,41,54,,8,-27,31,166
-5,13,20,0,,-2,4,31,225
4,-28,30,0,,-8,12,14,303
8,-45,53,0,,10,-38,42,353
-10,30,5,0,,-8,15,16,369
11,-49,49,0,,10,-35,,
1,-16,40,0,,,39,377,
-3,5,13,0,,-6,15,21,368
8,-42,43,0,,8,-32,31,365
-8,19,19,0,,-5,5,27,336
7,-26,31,0,,6,-22,27,262
7,-35,46,0,,12,-37,43,194
-8,22,11,0,,-7,16,16,121
2,-13,22,0,,10,-38,38,45
-3,-8,37,0,,-7,10,22,0
1,0,16,0,,11,-34,36,0
9,-34,40,0,,-5,6,25,0
2,-20,43,0,,-4,1,22,0
-5,5,14,20,,8,-29,33,0
,,,,,-1,-2,23,0
,,,,,5,-24,33,0
11,-33,42,187,,11,-31,39,0
-4,-7,34,207,,-4,6,18,0
-4,-7,34,225,,0,-13,28,0
-8,12,16,271,,5,-13,31,0
2,-14,19,338,,-1,-8,24,0
-6,-22,27,364,,8,-32,41,0
0,-3,18,376,,-4,8,15,0
2,-24,43,374,,-6,0,19,0
-5,11,21,367,,8,-24,39,0
7,-28,28,352,,-1,5,17,0
-3,2,31,305,,4,-29,38,21
0,-26,17,236,,-1,0,22,80
1,-7,34,174,,-5,4,12,123
-3,-13,21,91,,9,-32,49,180
7,-19,36,29,,-7,10,9,250
-6,11,23,0,,0,-23,27,322
11,-35,36,0,,5,-10,35,355
-5,6,25,0,,-4,-8,17,368
-5,3,18,0,,7,,,
8,-30,32,0,,-20,41,375,
0,-3,25,0,,-9,8,16,369
4,-22,32,0,,9,-35,41,365
10,-32,39,0,,0,0,32,339
-5,8,18,0,,-4,-11,21,255
0,-12,28,0,,3,-13,40,193
6,-16,31,0,,-7,19,17,36
-2,-6,24,0,,-7,19,17,15
7,-31,41,0,,-7,16,8,0
-4,8,16,0,,6,-35,33,0
-6,0,20,0,,9,-44,54,0
7,-25,39,0,,-9,30,5,0
0,3,18,0,,3,-20,26,0
2,-28,36,,,0,-10,37,0
28,,,,,-1,-2,14,0
9,-30,41,89,,8,-46,44,0
-5,5,13,128,,-8,23,16,0
7,-32,47,190,,-5,15,10,0
-5,8,11,260,,8,-34,47,0
-1,-20,26,334,,-8,19,8,0
3,-13,35,358,,4,-20,24,0
-3,-6,19,370,,-3,-2,34,0
6,-21,41,374,,-9,22,11,0
-7,7,15,368,,10,-36,43,0
8,-33,41,362,,-10,16,18,0
0,-3,33,319,,-4,1,15,31
-3,-10,20,234,,6,-25,41,98
2,-13,39,171,,-5,9,13,132
-6,3,16,99,,7,-25,30,187
6,-27,44,34,,-3,1,32,259
-7,18,18,0,,3,-19,22,3
5,-33,35,0,,30,,,
-4,8,27,0,,2,-8,35,358
-8,28,5,0,,0,-9,20,373
3,-19,25,0,,11,-36,39,376
-1,-9,36,0,,-6,15,21,368
0,-2,15,0,,8,-33,31,364
8,-46,45,0,,-4,7,28,325
-7,22,17,0,,6,-24,28,250
-4,15,12,0,,0,-2,31,192
5,-34,46,0,,-7,17,15,118
-7,21,8,0,,10,-40,40,42
3,-17,24,0,,-7,12,19,0
-3,-4,36,0,,12,-37,38,0
-8,22,11,0,,9,-24,38,0
8,-34,43,0,,-4,0,21,0
0,-17,41,0,,8,-32,33,0
-3,4,13,,,-1,0,23,0
32,,,,,-5,3,23,0
6,-28,44,99,,11,-30,38,0
-6,7,29,133,,-6,6,19,0
7,-21,27,190,,0,-15,31,0
-4,-3,34,265,,6,-11,29,0
5,-16,21,333,,-6,7,17,0
3,-11,37,361,,8,-33,43,0
-6,14,18,376,,8,-16,34,0
11,-33,36,374,,-5,-3,21,0
-7,12,24,367,,8,-23,38,0
8,-31,29,357,,0,6,16,0
-5,5,30,307,,-7,-3,21,19
7,-22,27,235,,9,-28,42,85
-1,-2,31,170,,-5,3,11,123
-7,16,15,93,,8,-32,48,183
12,-40,40,22,,-6,9,9,248
-7,11,21,0,,0,-25,27,321
11,-37,37,0,,4,-8,32,353
8,-24,39,0,,-3,-10,19,369
-3,-1,18,0,,6,,,
11,-31,37,0,,,-17,42,376
0,0,25,0,,-8,5,16,373
5,-24,33,0,,-2,-15,23,290
10,-32,36,0,,7,-40,47,268
-6,6,19,0,,7,-40,47,247
0,-14,28,0,,2,-8,36,189
5,-14,31,0,,-5,-1,17,112
-2,-9,24,0,,6,-25,44,41
7,-32,40,0,,-8,21,15,0
-5,9,16,0,,6,-38,38,0
-5,-2,21,0,,-5,12,26,0
8,-24,37,0,,-8,27,4,0
1,4,20,0,,10,-49,53,0
3,-2,,,,-2,-6,35,0
9,36,49,,,1,-6,16,0
10,-29,40,106,,8,-47,46,0
-5,5,15,157,,-7,25,14,0
9,-32,45,224,,7,-34,38,0
-6,7,13,295,,5,-32,48,0
8,-35,46,348,,-8,20,8,0
-5,9,13,366,,4,-21,25,0
-2,-8,21,375,,-5,-1,35,0
6,-19,40,376,,-8,24,9,0
-7,5,15,370,,9,-36,45,0
7,-32,43,357,,0,-14,41,0
-9,18,11,296,,-3,0,13,28
8,-40,48,214,,5,-25,43,97
1,-6,36,158,,-7,8,27,128
-4,-6,21,78,,8,-25,28,186
4,-20,40,13,,-5,1,32,255
-4,8,11,0,,5,-20,23,328
7,-41,41,0,,2,-7,36,358
-6,18,20,0,,-7,15,18,374
-8,23,5,0,,,,,
9,-47,52,0,,12,-34,38,376
-3,1,29,0,,-8,15,23,368
1,-12,22,0,,9,-32,30,363
7,-47,49,0,,-5,8,29,321
-7,28,12,0,,7,-24,28,246
